Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
defender-bike-light,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/WEB_2048-Light_0004_Defender_Bottom_Chrome.jpeg?v=1438626062,,,,,,,,,,,,,,,,,,,
defender-bike-light,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/WEB_2048-Light_0006_Defender_Back_Angle_Chrome.jpeg?v=1438626062,,,,,,,,,,,,,,,,,,,
diago-roadrace-pump,Diago Roadrace Pump,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Upon using the SKS Diago Mini Pump for the first time, your hands may get sweaty and your knees may get weak. Don't worry, this sleek, high-pressure pump has that effect on most cyclists. As aero as they come, this ultralight mini pump matches your already classy setup. A telescoping internal structure enables quick, high-pressure strokes to get you back on the road without a hassle. </p>
<p>The perfect pump to match your fixie!</p>
<div></div>",SKS,Pumps,"Accessories, Black, Essential, Essentials, Presta Valve, Pump, Pumps, Safety Gear, Tool, Tools and Maintenance, Wheelsets and Accessories, White",true,Color,Black,,,,,Pump - Diago - Black,91,shopify,0,deny,manual,20.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/diago-fixie-pump_1.jpeg?v=1438626055,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/diago-fixie-pump_1.jpeg?v=1438626055,lb
diago-roadrace-pump,,,,,,,,White,,,,,Pump - Diago - White,91,shopify,26,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/sks-diago-w_1.jpeg?v=1438626055,White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/sks-diago-w_1.jpeg?v=1438626055,lb
diago-roadrace-pump,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/diago-fixie-3.jpeg?v=1438626055,,,,,,,,,,,,,,,,,,,
fgfs-bmx-stem,Freestyle Stem,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Our new 1 1/8"" Freestyle stems are built to handle anything thrown their way. Made of forged alloy with a 55mm extension, they will fit any bar with a 22mm clamp diameter, making them a perfect match for our <a href=""http://purefixcycles.com/products/bmx-bars"">Pure Fix Freestyle Riser Bars</a>!</p>",Pure Fix Cycles,Stem,"Alloy, Bars and Stems, Bars and Tape, Bars Tape Grips and Stems, Black, Blue, FGFS, FGFS Accessories, FGFS Series, Gold, Green, Parts, Red, Stems, White",false,Color,Gold,,,,,Stem - BMX - Gold,680,shopify,0,deny,manual,7.00,20.00,true,true,'741360637061,https://cdn.shopify.com/s/files/1/0923/8062/products/all_1202.jpeg?v=1438626052,,false,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,,White,,,,,Stem - BMX - White,680,shopify,0,deny,manual,7.00,20.00,true,true,'741360637047,https://cdn.shopify.com/s/files/1/0923/8062/products/bmx-stem_1.png?v=1438626052,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,,Alloy,,,,,Stem - BMX - Silver,680,shopify,2,deny,manual,7.00,20.00,true,true,'741360637054,https://cdn.shopify.com/s/files/1/0923/8062/products/bmx_gold_stem_x.jpeg?v=1438626052,Gold,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,,Black,,,,,Stem - BMX - Black,680,shopify,0,deny,manual,20.00,,true,true,'741360637108,,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,,Blue,,,,,Stem - BMX - Blue,680,shopify,0,deny,manual,7.00,20.00,true,true,'741360637085,,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,,Green,,,,,Stem - BMX - Green,680,shopify,0,deny,manual,7.00,20.00,true,true,'741360637078,,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,,Red,,,,,Stem - BMX - Red,680,shopify,0,deny,manual,7.00,20.00,true,true,'741360637092,,,,,,,,,,,,,,,,,,,,lb
fgfs-brake-kit,FGFS Brake Kit,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p><span style=""line-height: 1.2;"">Our FGFS Radius brakes come as a full, dual-pivot, forged alloy set, which includes a brake, caliper, lever, cable, housing, and brake pads. Because our FGFS bikes are bred for tricks, they are drilled for front brakes only.</span></p>",Pure Fix Cycles,Brake,"Black, Brake Parts, Brakes, FGFS, FGFS Accessories, FGFS Series, Parts, Safety Gear",true,Color,Black,Position,Front,,,Brake - FGFS Front - Black,45,shopify,65,deny,manual,22.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_and_handle_web_1.jpeg?v=1438626048,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_and_handle_web_1.jpeg?v=1438626048,lb
fgfs-brake-kit,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_handle_web_1.jpeg?v=1438626048,,,,,,,,,,,,,,,,,,,
fgfs-brake-kit,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_web_1.jpeg?v=1438626048,,,,,,,,,,,,,,,,,,,
fgfs-crankset,FGFS Crankset,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""p1"">Full chromoly construction makes this one light, tough crank.  3 piece, 33 tooth, this bad boy is ready for any FGFS build.  <span class=""s1"">Crankset comes with gear ring and right and left pedal arms. </span></p>",Pure Fix Cycles,Cranks,"Black, Crank, Cranks, Drivetrain, FGFS, FGFS Accessories, FGFS Series, Parts",false,Color,Black,,,,,Crank - FGFS - Black,1814,shopify,0,deny,manual,49.00,90.99,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/fgfg-crank_1.jpeg?v=1438626046,,false,,,,,,,,,,,,,,,,,lb
finish-line-1-step-cleaner-lubricant,Finish Line 1-Step Cleaner & Lubricant,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Finish Line's new 1-Step is engineered for commuters and recreational cyclists who seek a quick one-step clean and lube formulation. As 1-Step loosens and removes surface grime, it delivers a clean low friction film of lubricant. 1-Step Cleaner &amp; Lubricant prevents premature component wear while reducing pedaling friction and drive-train noise.</p>",Finish Line,Tools,"Accessories, Essential, Essentials, Lube, Maintenance, Safety Gear, Tool, Tools, Tools and Maintenance",true,Title,Finish Line 1-Step Cleaner & Lubricant,,,,,Tool - Lube 4oz,136,shopify,23,deny,manual,6.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/lube_1.jpeg?v=1438626045,,false,,,,,,,,,,,,,,,,,lb
fixed-gear-freestyle-frame-set,Fixed Gear Freestyle Frame Set,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>With all the strength and style of our Fixed Gear Freestyle bike, the Pure Fix FGFS frame is the perfect launching point for your Fixed Gear Freestyle build.<br> <br> Along with killer looks, all our FGFS frames include the following features:</p>
<ul>
<li>40cm, strong, Full Heat Treated, 100% 4130 Cromoly (CR-MO) Steel Frame</li>
<li>Additional welding on the front fork, giving the bike extra support</li>
<li>Includes frame and fork</li>
</ul>",Pure Fix Cycles,Framesets,"Accessories, Black, CrMo Framesets, FGFS, FGFS Accessories, FGFS Frame, FGFS Framesets, FGFS Series, Frames & Forks, Framesets, Grey, Parts",false,Color,Matte Grey,,,,,Frame - FGFS Grey,13608,shopify,0,deny,manual,99.00,159.00,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/frame_trick_black_web_1.jpeg?v=1438626044,Matte Black,false,,,,,,,,,,,,,,,,,lb
fixed-gear-freestyle-frame-set,,,,,,,,Matte Black,,,,,Frame - FGFS Black,3629,shopify,0,deny,manual,99.00,159.00,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/frame_trick_gray_web_1.jpeg?v=1438626044,Matte Grey,,,,,,,,,,,,,,,,,,lb
pure-fix-crankset,Fixie Crankset 44T,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Our 3-piece fixed gear crank has <strong>44 teeth </strong>and comes with a gear ring and right and left pedal arms. </p>
<p>The 44 tooth crank will make it easier to accelerate but won't let you reach the maximum top speed that the <a href=""http://purefixcycles.com/products/fixie-crankset-48t"" title=""48T Crank"">48T crank</a> will!</p>
<p>List of Specs:</p>
<ul>
<li>Bolt-Crank Diameter: 130mm</li>
<li>Crank arm length: 165mm</li>
<li>Chains: 1/8""</li>
<li>Square Taper</li>
</ul>",Pure Fix Cycles,Cranks,"Alloy, Black, Cranks, Drivetrain, Gold, Green, Magenta, Orange, Parts, Red, White, Yellow",true,Color,Black,,,,,Crankset - 44T - 165mm - Black,1814,shopify,281,deny,manual,54.00,,true,true,'741360637481,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Black_Top_WEB.jpeg?v=1438626037,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Black_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Silver,,,,,Crankset - 44T - 165mm - Silver,1814,shopify,54,deny,manual,54.00,,true,true,'741360639096,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Chrome_Top_WEB.jpeg?v=1438626037,Silver,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Chrome_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,White,,,,,Crankset - 44T - 165mm - White,1814,shopify,206,deny,manual,54.00,,true,true,'741360637733,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_White_Top_WEB.jpeg?v=1438626037,White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_White_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Gold,,,,,Crankset - 44T - 165mm - Gold,1814,shopify,122,deny,manual,54.00,,true,true,'741360637740,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Gold_Top_WEB.jpeg?v=1438626037,Gold,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Gold_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Green,,,,,Crankset - 44T - 165mm - Green,1814,shopify,39,deny,manual,54.00,,true,true,'741360638884,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Green_Top_WEB.jpeg?v=1438626037,Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Green_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Orange,,,,,Crankset - 44T - 165mm - Orange,1814,shopify,18,deny,manual,54.00,,true,true,'741360638877,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Orange_Top_WEB.jpeg?v=1438626037,Orange,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Orange_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Red,,,,,Crankset - 44T - 165mm - Red,1814,shopify,33,deny,manual,54.00,,true,true,'741360638853,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Red_Top_WEB.jpeg?v=1438626037,Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Red_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Yellow,,,,,Crankset - 44T - 165mm - Yellow,1814,shopify,18,deny,manual,54.00,,true,true,'741360638846,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Yellow_Top_WEB.jpeg?v=1438626037,Yellow,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Yellow_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Blue,,,,,Crankset - 44T - 165mm - Blue,1814,shopify,9,deny,manual,54.00,,true,true,'30955168968,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Blue_Top_WEB.jpeg?v=1438626037,Blue,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Blue_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,,Pink,,,,,Crankset - 44T - 165mm,1814,shopify,9,deny,manual,54.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Pink_Top_WEB.jpeg?v=1438626037,Pink,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Pink_Top_WEB.jpeg?v=1438626037,lb
fixie-crankset-48t,Fixie Crankset 48T,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Our 3-piece fixie crank comes has <strong>48 teeth </strong>and comes with a gear ring and right and left pedal arms.</p>
<p>The 48 tooth crank will make it slightly harder to accelerate but will allow you reach a higher maximum speed than the <a href=""/products/pure-fix-crankset"" title=""44T Crank"">44T crank</a>!</p>
<p>List of Specs:</p>
<ul>
<li>Bolt-Crank Diameter: 130mm</li>
<li>Crank arm length: 165mm</li>
<li>Chains: 1/8""</li>
<li>Square Taper</li>
</ul>
<p class=""tertiary"">You'll need a longer chain if you're replacing your 44T crank on a standard Pure Fix bike</p>",Pure Fix Cycles,Cranks,"Alloy, Black, Cranks, Drivetrain, Gold, Parts, White",true,Color,Black,,,,,Crankset - 48T - 165mm - Black,1814,shopify,0,deny,manual,54.00,,true,true,'741360637481,https://cdn.shopify.com/s/files/1/0923/8062/products/Fixie-Crank_3.jpeg?v=1438626027,,false,,,,,,,,,,,,,,,,,lb
fixie-crankset-48t,,,,,,,,Silver,,,,,Crankset - 48T - 165mm - Silver,1814,shopify,17,deny,manual,54.00,,true,true,'741360637504,https://cdn.shopify.com/s/files/1/0923/8062/products/gold_1202.jpeg?v=1438626027,Gold,,,,,,,,,,,,,,,,,,lb
fixie-crankset-48t,,,,,,,,White,,,,,Crankset - 48T - 165mm - White,1814,shopify,43,deny,manual,54.00,,true,true,'741360637498,,,,,,,,,,,,,,,,,,,,lb
fixie-crankset-48t,,,,,,,,Gold,,,,,Crankset - 48T - 165mm - Gold,1814,shopify,40,deny,manual,54.00,,true,true,'741360637511,,,,,,,,,,,,,,,,,,,,lb
fixie-stem,Fixie Stem,<p>The 4 screw Pure Fix stem has been designed to fit your Pure Fix perfectly and will fit most other builds.  This stem is 80mm with a 7 degree grade.</p>,Pure Fix Cycles,Stem,"Bars and Stems, Bars and Tape, Bars Tape Grips and Stems, Black, Gold, Neco, Parts, Silver, Stem, Stems, White",true,Color,Black,,,,,Stem - 4 Screw - Black,680,shopify,78,deny,manual,20.00,,true,true,'741360638433,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Black_3RD_WEB.jpeg?v=1438626024,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Black_3RD_WEB.jpeg?v=1438626024,lb
fixie-stem,,,,,,,,Alloy,,,,,Stem - 4 Screw - Silver,680,shopify,18,deny,manual,20.00,,true,true,'741360638426,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Gold_3RD_WEB.jpeg?v=1438626024,,,,,,,,,,,,,,,,,,,lb
fixie-stem,,,,,,,,Gold,,,,,Stem - 4 Screw - Gold,680,shopify,35,deny,manual,20.00,,true,true,'741360637757,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_White_3RD_WEB.jpeg?v=1438626024,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Gold_3RD_WEB.jpeg?v=1438626024,lb
fixie-stem,,,,,,,,White,,,,,Stem - 4 Screw - White,680,shopify,51,deny,manual,20.00,,true,true,'741360638440,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_White_3RD_WEB.jpeg?v=1438626024,lb
fixie-table,Fixie Table,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>This Unique Table features three Custom <a href=""http://purefixcycles.com/collections/wheel-sets"">Pure Fix Wheels</a> connected by a steel frame and three Pure Fix Urban Forks.</p>
<p>Each table is made custom to order so you can choose everything from rim color, to how we paint the frame and forks!  The Fixie Table also carries a gorgeous 42 inch glass table top.  </p>
<p><br></p>
<p><i>Note: The fixie table ships in 3-4 weeks and is easily assembled.  We will contact you after you order to confirm frame and wheel color.</i></p>",Pure Fix Cycles,Furniture,"50mm, 60mm, Accessories, Bicycles, Bike, College Fixie, Fixed Gear, Fixie, Pure Fix Cycles, Urban Fixie, Wheelsets",false,Title,Default Title,,,,,,22680,shopify,0,deny,manual,499.00,999.99,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/fixie_table4.jpeg?v=1438626020,,false,,,,,,,,,,,,,,,,,lb
fixie-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/fixie_table5.jpeg?v=1438626020,,,,,,,,,,,,,,,,,,,
fixie-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/fixie_table6.jpeg?v=1438626020,,,,,,,,,,,,,,,,,,,
flak-helmet,Flak Helmet,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The Giro Flak features a durable ABS shell, plush padding, and clean graphics to round out your look. Available in three sizes of sleek matte black.</p>
<p>See Giro's Fit Guides: <a href=""http://cdn.shopify.com/s/files/1/0081/1222/files/giro_sizing_chart.pdf?10852"" target=""_blank"">Sizing Chart</a> | <a href=""http://cdn.shopify.com/s/files/1/0081/1222/files/giro_measuring_tape.pdf?10852"" target=""_blank"">Measuring Guid</a><a href=""http://cdn.shopify.com/s/files/1/0081/1222/files/giro_measuring_tape.pdf?10852"" target=""_blank"">e</a>.</p>
<div>
<div>
<div>
<p> </p>
</div>
</div>
</div>",Giro,Helmet,"Accessories, Black, Essential, Essentials, Helmet, Helmets, Safety, Safety Gear",true,Size,Small,,,,,Helmet - Giro Flak Black - S,907,shopify,0,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/giro-flak_1.png?v=1438626018,,false,,,,,,,,,,,,,,,,,lb
flak-helmet,,,,,,,,Medium,,,,,Helmet - Giro Flak Black - M,907,shopify,0,deny,manual,40.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
flak-helmet,,,,,,,,Large,,,,,Helmet - Giro Flak Black - L,907,shopify,0,deny,manual,40.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
flat-bicycle-shelf,Flat Bicycle Shelf,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""p1"">Made of stained birch, this bike shelf is both rugged and handsome, turning any bike into a piece of art.  Plus, its top shelf provides plenty of extra space to hold your garden of succulents, T.S. Eliot poetry collection, and vintage bottles of scotch.</p>",Pure Fix Cycles,Bicycle Rack,"Accessories, Rack, Shelf, Wood",false,Title,Birch,,,,,Bicycle Shelf - Flat,2722,shopify,0,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/flat_shelf_1.jpeg?v=1438626017,,false,,,,,,,,,,,,,,,,,lb
folding-hex-wrench-set-3-10mm,Folding Hex Wrench Set 3-10mm,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The Park Tool Fold Up Hex Wrench Set combines all the popular hex wrench sizes into one convenient fold-up tool, eliminating the need for a mess of loose tools. Its multi-position composite handle is comfortable, lightweight, slip-resistant, and 40% stronger than steel handles.</p>
<ul>
<li>Includes 3mm, 4mm, 5mm, 6mm, 8mm, and 10mm hex wrenches</li>
<li>Made from Bondhus Protanium» high torque industrial steel for long life</li>
<li>Chamfered tips for a perfect fit</li>
</ul>",Park Tool,Tools,"4mm, 5mm, 6mm, Accessories, Hex Wrench, Safety Gear, Tool, Tools, Tools and Maintenance, Wrench",true,Title,AWS-11,,,,,Tool - Park Tool Hex Wrench,272,shopify,4,deny,manual,12.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/park-tool-aws-12.jpeg?v=1438626016,,false,,,,,,,,,,,,,,,,,lb
fyxation-curve-saddle,Fyxation Curve Saddle,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The Fyxation Curve saddle offers the perfect blend of style, design and comfort.  Designed to be an attractive and affordable bicycle saddle, the Curve is the ideal fixed gear part for finishing off that build or for simply crusing around town. Available in black, white, green, orange, red and blue there's a Curve for everyone.</p>
<ul>
<li>Classic track saddle styling</li>
<li>Chrome plated rails</li>
<li>Padded for comfort</li>
<li>Weight:  369g</li>
</ul>
<p> </p>",Fyxation,Saddle,"Fyxation, Green, Parts, Saddle, Saddles, Saddles and Seatposts",false,Color,Green,,,,,Saddle - Curve - Green,45,shopify,-1,deny,manual,15.00,25.00,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/curve-saddle-green_1.jpeg?v=1438626015,,false,,,,,,,,,,,,,,,,,lb
